date,start_station_name,avgTemp,season,month,value
2022-12-30,Montgomery St,0.93,winter,12,1
2022-12-18,JC Medical Center,0.31,winter,12,1
2022-12-30,Hudson St & 4 St,0.93,winter,12,1
2022-12-17,Paulus Hook,0.5,winter,12,1
2022-12-20,Jersey & 3rd,0.19,winter,12,1
2022-12-14,City Hall,0.1699999999999999,winter,12,1
2022-12-01,Baldwin at Montgomery,0.5700000000000001,winter,12,1
2022-12-19,Grove St PATH,0.1699999999999999,winter,12,1
2022-12-07,14 St Ferry - 14 St & Shipyard Ln,1.38,winter,12,1
2022-12-13,Grove St PATH,0.03,winter,12,1
2022-12-08,City Hall,1.16,winter,12,1
2022-12-28,Grove St PATH,0.3399999999999999,winter,12,1
2022-12-04,Mama Johnson Field - 4 St & Jackson St,0.7,winter,12,1
2022-12-12,Hoboken Terminal - Hudson St & Hudson Pl,0.16,winter,12,1
2022-12-28,7 St & Monroe St,0.3399999999999999,winter,12,1
2022-12-20,South Waterfront Walkway - Sinatra Dr & 1 St,0.19,winter,12,1
2022-12-08,Lafayette Park,1.16,winter,12,1
2022-12-03,Newark Ave,1.06,winter,12,1
2022-12-19,4 St & Grand St,0.1699999999999999,winter,12,1
2022-12-28,7 St & Monroe St,0.3399999999999999,winter,12,1
2022-12-29,7 St & Monroe St,0.64,winter,12,1
2022-12-10,Grove St PATH,0.22,winter,12,1
2022-12-07,4 St & Grand St,1.38,winter,12,1
2022-12-03,Hoboken Terminal - River St & Hudson Pl,1.06,winter,12,1
2022-12-19,Clinton St & 7 St,0.1699999999999999,winter,12,1
2022-12-04,Hudson St & 4 St,0.7,winter,12,1
2022-12-09,Marshall St & 2 St,0.53,winter,12,1
2022-12-08,9 St HBLR - Jackson St & 8 St,1.16,winter,12,1
2022-12-22,Madison St & 10 St,0.38,winter,12,1
2022-12-06,Mama Johnson Field - 4 St & Jackson St,0.93,winter,12,1
2022-12-08,Hamilton Park,1.16,winter,12,1
2022-12-17,JC Medical Center,0.5,winter,12,1
2022-12-07,Columbus Dr at Exchange Pl,1.38,winter,12,1
2022-12-19,Stevens - River Ter & 6 St,0.1699999999999999,winter,12,1
2022-12-19,Columbus Dr at Exchange Pl,0.1699999999999999,winter,12,1
2022-12-21,Columbus Dr at Exchange Pl,0.1,winter,12,1
2022-12-11,Harborside,0.3399999999999999,winter,12,1
2022-12-10,JC Medical Center,0.22,winter,12,1
2022-12-01,Clinton St & 7 St,0.5700000000000001,winter,12,1
2022-12-16,Grove St PATH,0.62,winter,12,1
2022-12-13,Newport Pkwy,0.03,winter,12,1
2022-12-30,Harborside,0.93,winter,12,1
2022-12-11,Harborside,0.3399999999999999,winter,12,1
2022-12-13,Marin Light Rail,0.03,winter,12,1
2022-12-15,Hoboken Terminal - River St & Hudson Pl,0.27,winter,12,1
2022-12-01,Marin Light Rail,0.5700000000000001,winter,12,1
2022-12-15,Harborside,0.27,winter,12,1
2022-12-07,Harborside,1.38,winter,12,1
2022-12-08,Harborside,1.16,winter,12,1
2022-12-04,Hoboken Terminal - River St & Hudson Pl,0.7,winter,12,1
2022-12-06,Harborside,0.93,winter,12,1
2022-12-17,Newport Pkwy,0.5,winter,12,1
2022-12-06,Newport PATH,0.93,winter,12,1
2022-12-14,Jersey & 6th St,0.1699999999999999,winter,12,1
2022-12-17,Grand St,0.5,winter,12,1
2022-12-12,Grand St,0.16,winter,12,1
2022-12-17,8 St & Washington St,0.5,winter,12,1
2022-12-04,Astor Place,0.7,winter,12,1
2022-12-10,Columbus Dr at Exchange Pl,0.22,winter,12,1
2022-12-19,Columbus Dr at Exchange Pl,0.1699999999999999,winter,12,1
2022-12-14,Columbus Dr at Exchange Pl,0.1699999999999999,winter,12,1
2022-12-08,Newport PATH,1.16,winter,12,1
2022-12-09,Newport PATH,0.53,winter,12,1
2022-12-09,Newport PATH,0.53,winter,12,1
2022-12-13,Newport PATH,0.03,winter,12,1
2022-12-06,Bergen Ave,0.93,winter,12,1
2022-12-01,Newport PATH,0.5700000000000001,winter,12,1
2022-12-23,Newport PATH,0.75,winter,12,1
2022-12-08,Newport PATH,1.16,winter,12,1
2022-12-13,Hamilton Park,0.03,winter,12,1
2022-12-05,Hamilton Park,0.54,winter,12,1
2022-12-12,Newark Ave,0.16,winter,12,1
2022-12-09,City Hall,0.53,winter,12,1
2022-12-14,Columbus Dr at Exchange Pl,0.1699999999999999,winter,12,1
2022-12-02,Columbus Dr at Exchange Pl,0.3399999999999999,winter,12,1
2022-12-21,Columbus Dr at Exchange Pl,0.1,winter,12,1
2022-12-12,Columbus Dr at Exchange Pl,0.16,winter,12,1
2022-12-13,Columbus Dr at Exchange Pl,0.03,winter,12,1
2022-12-09,Lafayette Park,0.53,winter,12,1
2022-12-15,Columbus Dr at Exchange Pl,0.27,winter,12,1
2022-12-14,Columbus Dr at Exchange Pl,0.1699999999999999,winter,12,1
2022-12-10,Bloomfield St & 15 St,0.22,winter,12,1
2022-12-04,Columbus Dr at Exchange Pl,0.7,winter,12,1
2022-12-21,Essex Light Rail,0.1,winter,12,1
2022-12-14,Grove St PATH,0.1699999999999999,winter,12,1
2022-12-01,Newport PATH,0.5700000000000001,winter,12,1
2022-12-02,Newport PATH,0.3399999999999999,winter,12,1
2022-12-13,Newport PATH,0.03,winter,12,1
2022-12-17,Marin Light Rail,0.5,winter,12,1
2022-12-28,Paulus Hook,0.3399999999999999,winter,12,1
2022-12-12,Newport PATH,0.16,winter,12,1
2022-12-07,Newport PATH,1.38,winter,12,1
2022-12-07,Columbus Dr at Exchange Pl,1.38,winter,12,1
2022-12-05,Harborside,0.54,winter,12,1
2022-12-29,Harborside,0.64,winter,12,1
2022-12-16,Columbus Dr at Exchange Pl,0.62,winter,12,1
2022-12-27,City Hall,-0.0699999999999999,winter,12,1
2022-12-06,Church Sq Park - 5 St & Park Ave,0.93,winter,12,1
2022-12-12,Stevens - River Ter & 6 St,0.16,winter,12,1
2022-12-13,9 St HBLR - Jackson St & 8 St,0.03,winter,12,1
2022-12-08,Clinton St & 7 St,1.16,winter,12,1
2022-12-12,6 St & Grand St,0.16,winter,12,1
2022-12-21,Church Sq Park - 5 St & Park Ave,0.1,winter,12,1
2022-12-12,Willow Ave & 12 St,0.16,winter,12,1
2022-12-19,14 St Ferry - 14 St & Shipyard Ln,0.1699999999999999,winter,12,1
2022-12-10,Hudson St & 4 St,0.22,winter,12,1
2022-12-17,Pershing Field,0.5,winter,12,1
2022-12-04,Church Sq Park - 5 St & Park Ave,0.7,winter,12,1
2022-12-07,Clinton St & Newark St,1.38,winter,12,1
2022-12-12,Newport Pkwy,0.16,winter,12,1
2022-12-04,Harborside,0.7,winter,12,1
2022-12-30,Clinton St & Newark St,0.93,winter,12,1
2022-12-29,Journal Square,0.64,winter,12,1
2022-12-04,Morris Canal,0.7,winter,12,1
2022-12-20,Madison St & 1 St,0.19,winter,12,1
2022-12-28,Newport PATH,0.3399999999999999,winter,12,1
2022-12-30,City Hall,0.93,winter,12,1
2022-12-24,Liberty Light Rail,-1.17,winter,12,1
2022-12-22,Clinton St & Newark St,0.38,winter,12,1
2022-12-27,City Hall,-0.0699999999999999,winter,12,1
2022-12-02,Clinton St & 7 St,0.3399999999999999,winter,12,1
2022-12-30,Clinton St & 7 St,0.93,winter,12,1
2022-12-10,Pershing Field,0.22,winter,12,1
2022-12-01,Fairmount Ave,0.5700000000000001,winter,12,1
2022-12-29,Newport PATH,0.64,winter,12,1
2022-12-11,Fairmount Ave,0.3399999999999999,winter,12,1
2022-12-04,14 St Ferry - 14 St & Shipyard Ln,0.7,winter,12,1
2022-12-13,Hamilton Park,0.03,winter,12,1
2022-12-12,8 St & Washington St,0.16,winter,12,1
2022-12-11,8 St & Washington St,0.3399999999999999,winter,12,1
2022-12-13,Grand St & 14 St,0.03,winter,12,1
2022-12-19,Grand St & 14 St,0.1699999999999999,winter,12,1
2022-12-05,Leonard Gordon Park,0.54,winter,12,1
2022-12-10,Jersey & 3rd,0.22,winter,12,1
2022-12-10,Jersey & 3rd,0.22,winter,12,1
2022-12-20,Columbus Drive,0.19,winter,12,1
2022-12-11,South Waterfront Walkway - Sinatra Dr & 1 St,0.3399999999999999,winter,12,1
2022-12-11,Columbus Drive,0.3399999999999999,winter,12,1
2022-12-09,Adams St & 2 St,0.53,winter,12,1
2022-12-04,Lafayette Park,0.7,winter,12,1
2022-12-12,Newport Pkwy,0.16,winter,12,1
2022-12-14,Newport Pkwy,0.1699999999999999,winter,12,1
2022-12-12,4 St & Grand St,0.16,winter,12,1
2022-12-20,JC Medical Center,0.19,winter,12,1
2022-12-08,JC Medical Center,1.16,winter,12,1
2022-12-01,12 St & Sinatra Dr N,0.5700000000000001,winter,12,1
2022-12-20,JC Medical Center,0.19,winter,12,1
2022-12-25,Montgomery St,-0.6900000000000001,winter,12,1
2022-12-08,Grand St,1.16,winter,12,1
2022-12-17,Hudson St & 4 St,0.5,winter,12,1
2022-12-17,Grand St,0.5,winter,12,1
2022-12-24,Grove St PATH,-1.17,winter,12,1
2022-12-30,Madison St & 1 St,0.93,winter,12,1
2022-12-19,Jersey & 6th St,0.1699999999999999,winter,12,1
2022-12-27,Southwest Park - Jackson St & Observer Hwy,-0.0699999999999999,winter,12,1
2022-12-19,Adams St & 11 St,0.1699999999999999,winter,12,1
2022-12-10,8 St & Washington St,0.22,winter,12,1
2022-12-20,Adams St & 11 St,0.19,winter,12,1
2022-12-20,Adams St & 11 St,0.19,winter,12,1
2022-12-20,Adams St & 11 St,0.19,winter,12,1
2022-12-03,Columbus Park - Clinton St & 9 St,1.06,winter,12,1
2022-12-18,Grand St & 14 St,0.31,winter,12,1
2022-12-29,Grove St PATH,0.64,winter,12,1
2022-12-06,Grand St,0.93,winter,12,1
2022-12-13,Bergen Ave & Sip Ave,0.03,winter,12,1
2022-12-07,Harborside,1.38,winter,12,1
2022-12-06,Harborside,0.93,winter,12,1
2022-12-02,Harborside,0.3399999999999999,winter,12,1
2022-12-04,Marin Light Rail,0.7,winter,12,1
2022-12-19,Marin Light Rail,0.1699999999999999,winter,12,1
2022-12-07,Monmouth and 6th,1.38,winter,12,1
2022-12-17,Marin Light Rail,0.5,winter,12,1
2022-12-06,Marin Light Rail,0.93,winter,12,1
2022-12-07,City Hall,1.38,winter,12,1
2022-12-02,Bergen Ave,0.3399999999999999,winter,12,1
2022-12-02,Washington St,0.3399999999999999,winter,12,1
2022-12-04,Newport Pkwy,0.7,winter,12,1
2022-12-03,Grove St PATH,1.06,winter,12,1
2022-12-22,Journal Square,0.38,winter,12,1
2022-12-05,Journal Square,0.54,winter,12,1
2022-12-03,Bergen Ave & Sip Ave,1.06,winter,12,1
2022-12-08,Bergen Ave & Sip Ave,1.16,winter,12,1
2022-12-16,Brunswick St,0.62,winter,12,1
2022-12-31,Bergen Ave & Sip Ave,0.82,winter,12,1
2022-12-31,Bergen Ave & Sip Ave,0.82,winter,12,1
2022-12-20,Oakland Ave,0.19,winter,12,1
2022-12-18,Journal Square,0.31,winter,12,1
2022-12-20,Pershing Field,0.19,winter,12,1
2022-12-06,Oakland Ave,0.93,winter,12,1
2022-12-05,McGinley Square,0.54,winter,12,1
2022-12-31,McGinley Square,0.82,winter,12,1
2022-12-05,Astor Place,0.54,winter,12,1
2022-12-20,Oakland Ave,0.19,winter,12,1
2022-12-05,Leonard Gordon Park,0.54,winter,12,1
2022-12-07,Oakland Ave,1.38,winter,12,1
2022-12-02,Oakland Ave,0.3399999999999999,winter,12,1
2022-12-07,Pershing Field,1.38,winter,12,1
2022-12-31,Dey St,0.82,winter,12,1
2022-12-20,Astor Place,0.19,winter,12,1
2022-12-17,Christ Hospital,0.5,winter,12,1
2022-12-17,Hamilton Park,0.5,winter,12,1
2022-12-31,Leonard Gordon Park,0.82,winter,12,1
2022-12-05,Oakland Ave,0.54,winter,12,1
2022-12-04,Leonard Gordon Park,0.7,winter,12,1
2022-12-17,Lincoln Park,0.5,winter,12,1
2022-12-01,Oakland Ave,0.5700000000000001,winter,12,1
2022-12-20,Bergen Ave,0.19,winter,12,1
2022-12-01,Bergen Ave,0.5700000000000001,winter,12,1
2022-12-26,Harborside,-0.47,winter,12,1
2022-12-05,Communipaw & Berry Lane,0.54,winter,12,1
2022-12-09,Newark Ave,0.53,winter,12,1
2022-12-02,Montgomery St,0.3399999999999999,winter,12,1
2022-12-02,Jersey & 6th St,0.3399999999999999,winter,12,1
2022-12-12,Astor Place,0.16,winter,12,1
2022-12-05,Bergen Ave,0.54,winter,12,1
2022-12-06,Bergen Ave,0.93,winter,12,1
2022-12-03,Bergen Ave,1.06,winter,12,1
2022-12-22,Bergen Ave,0.38,winter,12,1
2022-12-30,Bergen Ave,0.93,winter,12,1
2022-12-13,Bergen Ave,0.03,winter,12,1
2022-12-06,Astor Place,0.93,winter,12,1
2022-12-03,Bergen Ave,1.06,winter,12,1
2022-12-14,Astor Place,0.1699999999999999,winter,12,1
2022-12-23,Fairmount Ave,0.75,winter,12,1
2022-12-16,Astor Place,0.62,winter,12,1
2022-12-08,Fairmount Ave,1.16,winter,12,1
2022-12-09,Fairmount Ave,0.53,winter,12,1
2022-12-29,Fairmount Ave,0.64,winter,12,1
2022-12-05,Fairmount Ave,0.54,winter,12,1
2022-12-02,McGinley Square,0.3399999999999999,winter,12,1
2022-12-29,McGinley Square,0.64,winter,12,1
2022-12-13,McGinley Square,0.03,winter,12,1
2022-12-13,McGinley Square,0.03,winter,12,1
2022-12-30,McGinley Square,0.93,winter,12,1
2022-12-26,McGinley Square,-0.47,winter,12,1
2022-12-08,McGinley Square,1.16,winter,12,1
2022-12-02,McGinley Square,0.3399999999999999,winter,12,1
2022-12-30,Bergen Ave,0.93,winter,12,1
2022-12-30,McGinley Square,0.93,winter,12,1
2022-12-07,McGinley Square,1.38,winter,12,1
2022-12-13,Fairmount Ave,0.03,winter,12,1
2022-12-31,McGinley Square,0.82,winter,12,1
2022-12-22,Fairmount Ave,0.38,winter,12,1
2022-12-02,Fairmount Ave,0.3399999999999999,winter,12,1
2022-12-29,Hilltop,0.64,winter,12,1
2022-12-31,Astor Place,0.82,winter,12,1
2022-12-31,Astor Place,0.82,winter,12,1
2022-12-01,Bergen Ave,0.5700000000000001,winter,12,1
2022-12-02,Bergen Ave,0.3399999999999999,winter,12,1
2022-12-28,Bergen Ave,0.3399999999999999,winter,12,1
2022-12-07,McGinley Square,1.38,winter,12,1
2022-12-13,McGinley Square,0.03,winter,12,1
2022-12-28,Bergen Ave,0.3399999999999999,winter,12,1
2022-12-21,Glenwood Ave,0.1,winter,12,1
2022-12-10,Glenwood Ave,0.22,winter,12,1
2022-12-13,Bergen Ave & Stegman St,0.03,winter,12,1
2022-12-14,5 Corners Library,0.1699999999999999,winter,12,1
2022-12-27,Bergen Ave & Sip Ave,-0.0699999999999999,winter,12,1
2022-12-12,Bergen Ave & Sip Ave,0.16,winter,12,1
2022-12-31,Bergen Ave & Sip Ave,0.82,winter,12,1
2022-12-30,Bergen Ave & Sip Ave,0.93,winter,12,1
2022-12-12,Union St,0.16,winter,12,1
2022-12-08,Bergen Ave,1.16,winter,12,1
2022-12-10,Bergen Ave,0.22,winter,12,1
2022-12-02,Union St,0.3399999999999999,winter,12,1
2022-12-29,Union St,0.64,winter,12,1
2022-12-31,Bergen Ave & Sip Ave,0.82,winter,12,1
2022-12-28,Union St,0.3399999999999999,winter,12,1
2022-12-10,Leonard Gordon Park,0.22,winter,12,1
2022-12-27,McGinley Square,-0.0699999999999999,winter,12,1
2022-12-05,Manila & 1st,0.54,winter,12,1
2022-12-06,McGinley Square,0.93,winter,12,1
2022-12-24,Fairmount Ave,-1.17,winter,12,1
2022-12-05,Bergen Ave,0.54,winter,12,1
2022-12-23,Bergen Ave,0.75,winter,12,1
2022-12-23,Baldwin at Montgomery,0.75,winter,12,1
2022-12-04,Baldwin at Montgomery,0.7,winter,12,1
2022-12-16,Baldwin at Montgomery,0.62,winter,12,1
2022-12-05,Baldwin at Montgomery,0.54,winter,12,1
2022-12-26,Baldwin at Montgomery,-0.47,winter,12,1
2022-12-07,Fairmount Ave,1.38,winter,12,1
2022-12-16,Fairmount Ave,0.62,winter,12,1
2022-12-23,Fairmount Ave,0.75,winter,12,1
2022-12-13,Columbus Dr at Exchange Pl,0.03,winter,12,1
2022-12-07,Fairmount Ave,1.38,winter,12,1
2022-12-30,Hoboken Terminal - Hudson St & Hudson Pl,0.93,winter,12,1
2022-12-16,Hoboken Terminal - Hudson St & Hudson Pl,0.62,winter,12,1
2022-12-28,Pershing Field,0.3399999999999999,winter,12,1
2022-12-04,Oakland Ave,0.7,winter,12,1
2022-12-12,Stevens - River Ter & 6 St,0.16,winter,12,1
2022-12-02,7 St & Monroe St,0.3399999999999999,winter,12,1
2022-12-21,Adams St & 2 St,0.1,winter,12,1
2022-12-09,8 St & Washington St,0.53,winter,12,1
2022-12-03,14 St Ferry - 14 St & Shipyard Ln,1.06,winter,12,1
2022-12-29,Bergen Ave & Sip Ave,0.64,winter,12,1
2022-12-30,McGinley Square,0.93,winter,12,1
2022-12-09,South Waterfront Walkway - Sinatra Dr & 1 St,0.53,winter,12,1
2022-12-31,South Waterfront Walkway - Sinatra Dr & 1 St,0.82,winter,12,1
2022-12-22,5 Corners Library,0.38,winter,12,1
2022-12-30,9 St HBLR - Jackson St & 8 St,0.93,winter,12,1
2022-12-03,Southwest Park - Jackson St & Observer Hwy,1.06,winter,12,1
2022-12-30,Pershing Field,0.93,winter,12,1
2022-12-21,Grand St & 14 St,0.1,winter,12,1
2022-12-07,Hoboken Terminal - Hudson St & Hudson Pl,1.38,winter,12,1
2022-12-08,Hoboken Terminal - River St & Hudson Pl,1.16,winter,12,1
2022-12-02,Hoboken Terminal - River St & Hudson Pl,0.3399999999999999,winter,12,1
2022-12-02,Hoboken Terminal - River St & Hudson Pl,0.3399999999999999,winter,12,1
2022-12-22,Hoboken Terminal - River St & Hudson Pl,0.38,winter,12,1
2022-12-01,Hoboken Terminal - River St & Hudson Pl,0.5700000000000001,winter,12,1
2022-12-04,Clinton St & 7 St,0.7,winter,12,1
2022-12-09,Clinton St & 7 St,0.53,winter,12,1
2022-12-05,Heights Elevator,0.54,winter,12,1
2022-12-21,Leonard Gordon Park,0.1,winter,12,1
2022-12-03,Hilltop,1.06,winter,12,1
2022-12-12,Leonard Gordon Park,0.16,winter,12,1
2022-12-01,Hoboken Terminal - Hudson St & Hudson Pl,0.5700000000000001,winter,12,1
2022-12-18,Hudson St & 4 St,0.31,winter,12,1
2022-12-10,Heights Elevator,0.22,winter,12,1
2022-12-10,6 St & Grand St,0.22,winter,12,1
2022-12-02,Hoboken Ave at Monmouth St,0.3399999999999999,winter,12,1
2022-12-27,Hoboken Terminal - River St & Hudson Pl,-0.0699999999999999,winter,12,1
2022-12-04,9 St HBLR - Jackson St & 8 St,0.7,winter,12,1
2022-12-03,Adams St & 11 St,1.06,winter,12,1
2022-12-28,Madison St & 1 St,0.3399999999999999,winter,12,1
2022-12-31,Madison St & 1 St,0.82,winter,12,1
2022-12-05,Hoboken Terminal - River St & Hudson Pl,0.54,winter,12,1
2022-12-26,5 Corners Library,-0.47,winter,12,1
2022-12-20,Journal Square,0.19,winter,12,1
2022-12-16,Journal Square,0.62,winter,12,1
2022-12-10,Journal Square,0.22,winter,12,1
2022-12-31,Journal Square,0.82,winter,12,1
2022-12-07,Journal Square,1.38,winter,12,1
2022-12-07,11 St & Washington St,1.38,winter,12,1
2022-12-27,4 St & Grand St,-0.0699999999999999,winter,12,1
2022-12-11,Clinton St & Newark St,0.3399999999999999,winter,12,1
2022-12-10,Hudson St & 4 St,0.22,winter,12,1
2022-12-22,South Waterfront Walkway - Sinatra Dr & 1 St,0.38,winter,12,1
2022-12-26,Heights Elevator,-0.47,winter,12,1
2022-12-03,Grand St & 14 St,1.06,winter,12,1
2022-12-22,Leonard Gordon Park,0.38,winter,12,1
2022-12-25,5 Corners Library,-0.6900000000000001,winter,12,1
2022-12-10,Madison St & 10 St,0.22,winter,12,1
2022-12-21,Pershing Field,0.1,winter,12,1
2022-12-26,Communipaw & Berry Lane,-0.47,winter,12,1
2022-12-17,Pershing Field,0.5,winter,12,1
2022-12-09,Hudson St & 4 St,0.53,winter,12,1
2022-12-13,Grand St,0.03,winter,12,1
2022-12-02,Stevens - River Ter & 6 St,0.3399999999999999,winter,12,1
2022-12-09,Washington St,0.53,winter,12,1
2022-12-03,9 St HBLR - Jackson St & 8 St,1.06,winter,12,1
2022-12-07,Washington St,1.38,winter,12,1
2022-12-14,Columbus Park - Clinton St & 9 St,0.1699999999999999,winter,12,1
2022-12-19,Hudson St & 4 St,0.1699999999999999,winter,12,1
2022-12-21,Harborside,0.1,winter,12,1
2022-12-05,Paulus Hook,0.54,winter,12,1
2022-12-26,7 St & Monroe St,-0.47,winter,12,1
2022-12-02,Columbus Park - Clinton St & 9 St,0.3399999999999999,winter,12,1
2022-12-17,Hoboken Terminal - River St & Hudson Pl,0.5,winter,12,1
2022-12-04,14 St Ferry - 14 St & Shipyard Ln,0.7,winter,12,1
2022-12-05,9 St HBLR - Jackson St & 8 St,0.54,winter,12,1
2022-12-14,12 St & Sinatra Dr N,0.1699999999999999,winter,12,1
2022-12-29,Van Vorst Park,0.64,winter,12,1
2022-12-26,Bergen Ave & Sip Ave,-0.47,winter,12,1
2022-12-07,Newark Ave,1.38,winter,12,1
2022-12-17,Newport Pkwy,0.5,winter,12,1
2022-12-04,4 St & Grand St,0.7,winter,12,1
2022-12-07,Marin Light Rail,1.38,winter,12,1
2022-12-12,Lafayette Park,0.16,winter,12,1
2022-12-04,14 St Ferry - 14 St & Shipyard Ln,0.7,winter,12,1
2022-12-14,Hudson St & 4 St,0.1699999999999999,winter,12,1
2022-12-29,Hudson St & 4 St,0.64,winter,12,1
2022-12-18,Columbus Park - Clinton St & 9 St,0.31,winter,12,1
2022-12-07,Paulus Hook,1.38,winter,12,1
2022-12-10,Hamilton Park,0.22,winter,12,1
2022-12-13,Hamilton Park,0.03,winter,12,1
2022-12-29,11 St & Washington St,0.64,winter,12,1
2022-12-21,12 St & Sinatra Dr N,0.1,winter,12,1
2022-12-17,Essex Light Rail,0.5,winter,12,1
2022-12-07,Warren St,1.38,winter,12,1
2022-12-10,Newport Pkwy,0.22,winter,12,1
2022-12-06,Warren St,0.93,winter,12,1
2022-12-19,Newport Pkwy,0.1699999999999999,winter,12,1
2022-12-30,Warren St,0.93,winter,12,1
2022-12-12,Newport Pkwy,0.16,winter,12,1
2022-12-21,Newport PATH,0.1,winter,12,1
2022-12-12,Grand St,0.16,winter,12,1
2022-12-15,McGinley Square,0.27,winter,12,1
2022-12-20,Newport PATH,0.19,winter,12,1
2022-12-01,Jersey & 3rd,0.5700000000000001,winter,12,1
2022-12-13,Hoboken Terminal - Hudson St & Hudson Pl,0.03,winter,12,1
2022-12-09,Hoboken Terminal - Hudson St & Hudson Pl,0.53,winter,12,1
2022-12-09,Hoboken Terminal - Hudson St & Hudson Pl,0.53,winter,12,1
2022-12-26,Grand St,-0.47,winter,12,1
2022-12-15,9 St HBLR - Jackson St & 8 St,0.27,winter,12,1
2022-12-05,9 St HBLR - Jackson St & 8 St,0.54,winter,12,1
2022-12-21,9 St HBLR - Jackson St & 8 St,0.1,winter,12,1
2022-12-09,Oakland Ave,0.53,winter,12,1
2022-12-08,Adams St & 11 St,1.16,winter,12,1
2022-12-06,Adams St & 11 St,0.93,winter,12,1
2022-12-07,4 St & Grand St,1.38,winter,12,1
2022-12-17,Madison St & 10 St,0.5,winter,12,1
2022-12-06,7 St & Monroe St,0.93,winter,12,1
2022-12-02,Hoboken Ave at Monmouth St,0.3399999999999999,winter,12,1
2022-12-01,Clinton St & 7 St,0.5700000000000001,winter,12,1
2022-12-15,South Waterfront Walkway - Sinatra Dr & 1 St,0.27,winter,12,1
2022-12-02,South Waterfront Walkway - Sinatra Dr & 1 St,0.3399999999999999,winter,12,1
2022-12-07,7 St & Monroe St,1.38,winter,12,1
2022-12-06,South Waterfront Walkway - Sinatra Dr & 1 St,0.93,winter,12,1
2022-12-12,South Waterfront Walkway - Sinatra Dr & 1 St,0.16,winter,12,1
2022-12-14,South Waterfront Walkway - Sinatra Dr & 1 St,0.1699999999999999,winter,12,1
2022-12-28,Hudson St & 4 St,0.3399999999999999,winter,12,1
2022-12-09,South Waterfront Walkway - Sinatra Dr & 1 St,0.53,winter,12,1
2022-12-01,6 St & Grand St,0.5700000000000001,winter,12,1
2022-12-06,9 St HBLR - Jackson St & 8 St,0.93,winter,12,1
2022-12-20,Communipaw & Berry Lane,0.19,winter,12,1
2022-12-01,Communipaw & Berry Lane,0.5700000000000001,winter,12,1
2022-12-09,Leonard Gordon Park,0.53,winter,12,1
2022-12-05,Lafayette Park,0.54,winter,12,1
2022-12-20,Lafayette Park,0.19,winter,12,1
2022-12-14,Newark Ave,0.1699999999999999,winter,12,1
2022-12-04,Harborside,0.7,winter,12,1
2022-12-12,McGinley Square,0.16,winter,12,1
2022-12-12,Brunswick & 6th,0.16,winter,12,1
2022-12-22,Essex Light Rail,0.38,winter,12,1
2022-12-08,Hoboken Terminal - Hudson St & Hudson Pl,1.16,winter,12,1
2022-12-21,JC Medical Center,0.1,winter,12,1
2022-12-04,Morris Canal,0.7,winter,12,1
2022-12-29,JC Medical Center,0.64,winter,12,1
2022-12-14,Astor Place,0.1699999999999999,winter,12,1
2022-12-17,Hamilton Park,0.5,winter,12,1
2022-12-14,Jersey & 3rd,0.1699999999999999,winter,12,1
2022-12-21,Columbus Dr at Exchange Pl,0.1,winter,12,1
2022-12-31,Columbus Dr at Exchange Pl,0.82,winter,12,1
2022-12-09,Baldwin at Montgomery,0.53,winter,12,1
2022-12-31,York St & Marin Blvd,0.82,winter,12,1
2022-12-04,Astor Place,0.7,winter,12,1
2022-12-13,Lafayette Park,0.03,winter,12,1
2022-12-08,Columbus Drive,1.16,winter,12,1
2022-12-11,South Waterfront Walkway - Sinatra Dr & 1 St,0.3399999999999999,winter,12,1
2022-12-01,Grand St,0.5700000000000001,winter,12,1
2022-12-13,Grove St PATH,0.03,winter,12,1
2022-12-23,Lafayette Park,0.75,winter,12,1
2022-12-11,Lafayette Park,0.3399999999999999,winter,12,1
2022-12-14,Lafayette Park,0.1699999999999999,winter,12,1
2022-12-28,Lafayette Park,0.3399999999999999,winter,12,1
2022-12-12,Lafayette Park,0.16,winter,12,1
2022-12-14,Grove St PATH,0.1699999999999999,winter,12,1
2022-12-22,Grove St PATH,0.38,winter,12,1
2022-12-16,Grove St PATH,0.62,winter,12,1
2022-12-04,City Hall,0.7,winter,12,1
2022-12-05,City Hall,0.54,winter,12,1
2022-12-28,Liberty Light Rail,0.3399999999999999,winter,12,1
2022-12-20,Liberty Light Rail,0.19,winter,12,1
2022-12-09,Paulus Hook,0.53,winter,12,1
2022-12-13,Lafayette Park,0.03,winter,12,1
2022-12-20,Morris Canal,0.19,winter,12,1
2022-12-09,Liberty Light Rail,0.53,winter,12,1
2022-12-10,Liberty Light Rail,0.22,winter,12,1
2022-12-20,Liberty Light Rail,0.19,winter,12,1
2022-12-06,Liberty Light Rail,0.93,winter,12,1
2022-12-12,Liberty Light Rail,0.16,winter,12,1
2022-12-16,City Hall,0.62,winter,12,1
2022-12-10,Liberty Light Rail,0.22,winter,12,1
2022-12-20,City Hall,0.19,winter,12,1
2022-12-20,Liberty Light Rail,0.19,winter,12,1
2022-12-14,Grove St PATH,0.1699999999999999,winter,12,1
2022-12-08,Grove St PATH,1.16,winter,12,1
2022-12-04,Grove St PATH,0.7,winter,12,1
2022-12-05,Columbus Dr at Exchange Pl,0.54,winter,12,1
2022-12-29,Liberty Light Rail,0.64,winter,12,1
2022-12-06,Grove St PATH,0.93,winter,12,1
